chain,len
Pycnonotus barbatus layardi -> Zonocerus elegans elegans,2
Pycnonotus capensis -> Locris arithmetica,2
Pycnonotus goiavier -> Lagerstroemia speciosa,2
Pyrrhalta viburni -> Viburnum recognitum,2
Pyrrhula pyrrhula -> Viburnum opulus,2
Quadrastichus ingens -> Erythrina latissima,2
Quiscalus quiscula -> Cotinis nitida,2
Quiscalus quiscula -> Lithobates pipiens,2
Quiscalus quiscula -> Passer domesticus,2
Rhabdophis chrysargos -> Kalophrynus meizon,2
Rhabdophis helleri -> Duttaphrynus melanostictus,2
Rhagonycha fulva -> Armeria maritima,2
Rhagonycha fulva -> Cirsium arvense,2
Rhipidura javanica -> Orthetrum sabina,2
Rhipidura javanica -> Pantala flavescens,2
Rhipidura javanica -> Rhyothemis variegata phyllis,2
Rhipidura javanica longicauda -> Orthetrum sabina,2
Rhipidura javanica longicauda -> Pantala flavescens,2
Rhipidura leucophrys -> Eristalis tenax,2
Rhopalosiphum nymphaeae -> Spirodela polyrhiza,2
Rhytisma acerinum -> Acer pseudoplatanus,2
Rubraea petraea -> Xylotheca kraussiana,2
Rubus rigidus -> Gymnosporia glaucophylla,2
Rumina decollata -> Ecballium elaterium,2
Rynchops niger -> Atherinops affinis,2
Saga pedo -> Aporia crataegi,2
Salmo trutta -> Cottus gobio,2
Salticus scenicus -> Atomosia puella,2
Salticus scenicus -> Nephrotoma ferruginea,2
Saxicola torquatus -> Estigmene trivitta,2
Saxicola torquatus torquatus -> Estigmene trivitta,2
Sayornis nigricans -> Erythemis collocata,2
Sceliphron javanum -> Poltys idae,2
Schinia pulchripennis -> Erodium botrys,2
Sciurus carolinensis -> Callicarpa americana,2
Sciurus carolinensis -> Coprinopsis lagopus,2
Sciurus carolinensis -> Odocoileus virginianus,2
Sciurus carolinensis -> Taraxacum,2
Sciurus vulgaris -> Juglans regia,2
Sciurus vulgaris -> Prunus amygdalus,2
Scolopendra dehaani -> Hypsiscopus murphyi,2
Scopus umbretta -> Chiromantis xerampelina,2
Scopus umbretta umbretta -> Chiromantis xerampelina,2
Scotopsinus verrucifer -> Brachylaena discolor,2
Scutigera coleoptrata -> Lycorma delicatula,2
Scymnus -> Aphis gossypii,2
Selasphorus platycercus -> Hyles lineata,2
Selasphorus platycercus -> Monarda fistulosa,2
Sevenia boisduvali -> Sclerocroton integerrimus,2
Sevenia boisduvali boisduvali -> Sclerocroton integerrimus,2
Sialia sialis -> Celastrus orbiculatus,2
Sialia sialis -> Rhus copallinum,2
Sialia sialis -> Rhus typhina,2
Sialia sialis -> Smilax walteri,2
Sigmodon hispidus -> Callicarpa americana,2
Sitta carolinensis -> Vanessa atalanta,2
Solenopsis invicta -> Kinosternon baurii,2
Solidago velutina -> Bombus bifarius,2
Somateria mollissima -> Carcinus maenas,2
Somateria mollissima -> Echinus esculentus,2
Spermestes bicolor -> Brachylaena discolor,2
Spermestes bicolor nigriceps -> Brachylaena discolor,2
Spermestes cucullata -> Erythrina afra,2
Spermestes cucullata scutata -> Erythrina afra,2
Sphaerocoris testudogrisea -> Blepharis sericea,2
Sphaerocoris testudogrisea -> Gomphocarpus physocarpus,2
Sphaerocoris testudogrisea -> Ocimum gratissimum gratissimum,2
Sphecius speciosus -> Echinocystis lobata,2
Sphex nudus -> Camptonotus carolinensis,2
Sphex pensylvanicus -> Monarda punctata,2
Sphinx chersis -> Geococcyx californianus,2
Sphyrapicus ruber -> Umbellularia californica,2
Sphyrapicus varius -> Asimina triloba,2
Sphyrapicus varius -> Diospyros virginiana,2
Spilornis holospilus -> Chrysopelea paradisi,2
Spilosoma virginica -> Pluchea camphorata,2
Spilostethus macilentus -> Elytraria acaulis,2
Spilostethus pandurus -> Calotropis procera,2
Spilostethus pandurus -> Drimia altissima,2
Spilostethus pandurus -> Gomphocarpus tomentosus,2
Spilostethus pandurus elegans -> Drimia altissima,2
Spilostethus pandurus elegans -> Gomphocarpus tomentosus,2
Spinus psaltria -> Cichorium intybus,2
Spinus psaltria -> Lactuca serriola,2
Spinus psaltria -> Madia elegans,2
Spinus tristis -> Cirsium vulgare,2
Spinus tristis tristis -> Tamiasciurus hudsonicus,2
Spodoptera picta -> Senecio madagascariensis,2
Stactolaema leucotis -> Ficus burkei,2
Stactolaema leucotis -> Ficus burtt-davyi,2
Stactolaema leucotis -> Ficus lutea,2
Stactolaema leucotis leucotis -> Ficus burkei,2
Stactolaema leucotis leucotis -> Ficus burtt-davyi,2
Stactolaema leucotis leucotis -> Ficus lutea,2
Stactolaema whytii -> Diospyros lycioides sericea,2
Stactolaema whytii -> Ficus burkei,2
Stactolaema whytii -> Ficus sur,2
Stactolaema whytii -> Filicium decipiens,2
Stactolaema whytii -> Pyracantha angustifolia,2
Stagmomantis carolina -> Lycorma delicatula,2
Stagmomantis carolina -> Melanoplus keeleri,2
Steatoda borealis -> Acanalonia conica,2
Steatoda borealis -> Aeolus mellillus,2
Steatoda grossa -> Phyllophaga,2
Steatoda nobilis -> Vespula vulgaris,2
Steatoda triangulosa -> Acanalonia conica,2
Steatoda triangulosa -> Armadillidium arcangelii,2
Steatoda triangulosa -> Armadillidium vulgare,2
Steatoda triangulosa -> Chrysis angolensis,2
Steatoda triangulosa -> Meromacrus acutus,2
Steatoda triangulosa -> Sphaeropthalma pensylvanica,2
Stegodyphus dumicola -> Meranoplus inermis,2
Stegodyphus dumicola -> Pontia helice,2
Stephenia natalica -> Tetraselago natalensis,2
Sterna forsteri -> Fundulus heteroclitus,2
Sterna hirundo -> Emerita talpoida,2
Sterna hirundo -> Salariinae,2
Sterna hirundo -> Syngnathus fuscus,2
Sternula albifrons -> Trichopsis vittata,2
Sternula albifrons sinensis -> Trichopsis vittata,2
Sternula antillarum -> Fundulus,2
Stilpnia larvata -> Miconia dodecandra,2
Strangalia luteicornis -> Actaea racemosa,2
Strepera graculina -> Clemacantha goliath,2
Strix varia -> Tamiasciurus hudsonicus,2
Strix varia -> Thamnophis sirtalis concinnus,2
Strymon melinus -> Ericameria nauseosa,2
Stugeta bowkeri -> Combretum microphyllum,2
Sturnus vulgaris -> Podarcis muralis,2
Sula leucogaster -> Hemiramphus brasiliensis,2
Sus scrofa -> Juglans regia,2
Sylvilagus bachmani -> Helminthotheca echioides,2
Synema imitatrix -> Apis mellifera capensis,2
Syrphini -> Uroleucon,2
Syzygium cordatum -> Parapoderus submarginatus,2
Tachybaptus ruficollis -> Hylambates maculatus,2
Tachybaptus ruficollis -> Lissotriton vulgaris,2
Tachybaptus ruficollis capensis -> Hylambates maculatus,2
Tachycines asynamorus -> Neoscona crucifera,2
Tachypompilus ferrugineus -> Tigrosa helluo,2
Tagiades flesus -> Malvastrum coromandelianum,2
Tagoropsis flavinata -> Allophylus natalensis,2
Tamiasciurus hudsonicus -> Acer saccharinum,2
Tamiasciurus hudsonicus -> Juglans nigra,2
Tamiasciurus hudsonicus -> Turdus migratorius,2
Tanaostigmodes tambotis -> Spirostachys africana,2
Tangara florida -> Miconia dodecandra,2
Tapinanthus forbesii -> Peltophorum africanum,2
Tapinoma melanocephalum -> Menemerus bivittatus,2
Tarentola mauritanica -> Earias insulana,2
Tarentola mauritanica -> Periplaneta americana,2
Telamonia dimidiata -> Pochazia sinuata,2
Telchinia burni -> Obetia tenax,2
Telchinia serena -> Chromolaena odorata,2
Telchinia serena -> Mikania natalensis,2
Telchinia serena -> Senecio polyanthemoides,2
Telchinia serena -> Sida cordifolia cordifolia,2
Telchinia serena -> Tridax procumbens,2
Telchinia serena -> Waltheria indica,2
Tenodera angustipennis -> Bombus impatiens,2
Tenodera sinensis -> Hemaris diffinis,2
Terrapene carolina -> Chicobolus spinigerus,2
Terrapene carolina bauri -> Chicobolus spinigerus,2
Tetragnatha -> Hetaerina americana,2
Tetragonilla collina -> Mimosa diplotricha,2
Tetramorium immigrans -> Forficula dentata,2
Tetramorium immigrans -> Hylocichla mustelina,2
Tetramorium immigrans -> Porcellio scaber,2
Tetramorium immigrans -> Taraxacum officinale,2
Tetramorium immigrans -> Vespula maculifrons,2
Tetraopes tetrophthalmus -> Asclepias syriaca,2
Thalasseus elegans -> Engraulis mordax,2
Thamnophis couchii -> Lepomis cyanellus,2
Thamnophis couchii -> Ptychocheilus grandis,2
Thamnophis marcianus -> Incilius nebulifer,2
Thamnophis ordinoides -> Ariolimax columbianus,2
Thamnophis proximus -> Lithobates clamitans,2
Thamnophis proximus -> Lithobates sphenocephalus,2
Thamnophis sirtalis -> Anaxyrus americanus,2
Thamnophis sirtalis -> Anaxyrus americanus americanus,2
Thamnophis sirtalis -> Lithobates palustris,2
Thamnophis sirtalis -> Lithobates sylvaticus,2
Thamnophis sirtalis sirtalis -> Anaxyrus americanus americanus,2
Thamnophis sirtalis sirtalis -> Lithobates sylvaticus,2
Thomisus kalaharinus -> Apis mellifera scutellata,2
Thomisus onustus -> Cacyreus marshalli,2
Thomisus onustus -> Dasyscolia ciliata,2
Thomisus stenningi -> Apis mellifera scutellata,2
Tigrisoma lineatum -> Pterygoplichthys ambrosettii,2
Toxomerus geminatus -> Actaea racemosa,2
Toxomerus marginatus -> Anemone berlandieri,2
Toxomerus marginatus -> Capsella bursa-pastoris,2
Toxomerus marginatus -> Cichorium intybus,2
Toxomerus marginatus -> Commelina erecta,2
Toxomerus marginatus -> Convolvulus arvensis,2
Toxomerus marginatus -> Plantago lanceolata,2
Toxomerus marginatus -> Rudbeckia hirta,2
Toxomerus marginatus -> Taraxacum officinale,2
Toxomerus marginatus -> Verbesina encelioides,2
Toxophora coeruleiventris -> Ozoroa obovata obovata,2
Toxostoma redivivum -> Frangula californica,2
Trachylepis striata -> Acanthocercus atricollis,2
Trachyphonus vaillantii -> Ficus burkei,2
Trachyphonus vaillantii -> Ficus sur,2
Trachyphonus vaillantii -> Phymateus viridipes,2
Trachyphonus vaillantii vaillantii -> Ficus burkei,2
Tragelaphus strepsiceros -> Sclerocroton integerrimus,2
Tragelaphus strepsiceros -> Ziziphus mucronata,2
Tragelaphus strepsiceros strepsiceros -> Sclerocroton integerrimus,2
Tragelaphus strepsiceros strepsiceros -> Ziziphus mucronata,2
Traminda neptunaria -> Vachellia kosiensis,2
Treron calvus -> Ficus bussei,2
Treron calvus -> Ficus sycomorus sycomorus,2
Treron calvus delalandii -> Ficus sycomorus sycomorus,2
Trichodes ornatus -> Achillea millefolium,2
Trichodes ornatus -> Calochortus excavatus,2
Trichodes ornatus -> Eriogonum ovalifolium purpureum,2
Trichodes ornatus -> Rubus deliciosus,2
Trichonephila clavata -> Apis mellifera,2
Trichonephila clavata -> Vespula maculifrons,2
Trichonephila fenestrata -> Quintilia carinata,2
Trichonephila fenestrata fenestrata -> Quintilia carinata,2
Trigonoceps occipitalis -> Panthera leo melanochaita,2
Trigonopeltastes delta -> Asimina × nashii,2
Trimeresurus vogeli -> Rhacophorus robertingeri,2
Trinectes maculatus -> Leucophaeus atricilla,2
Tringa melanoleuca -> Gasterosteus aculeatus,2
Tringa semipalmata -> Emerita analoga,2
Tringa semipalmata inornata -> Emerita analoga,2
Triplofusus giganteus -> Busycon carica,2
Turdoides jardineii -> Aspidimorpha angolensis,2
Turdus migratorius -> Ilex vomitoria,2
Turdus migratorius -> Mantis religiosa,2
Turdus migratorius -> Prunus virginiana,2
Turdus migratorius -> Rhamnus cathartica,2
Turdus philomelos -> Cornu aspersum,2
Turdus viscivorus -> Viscum album,2
Typocerus velutinus -> Daucus carota,2
Typocerus zebra -> Ceanothus americanus,2
Typocerus zebra -> Marshallia caespitosa,2
Typocerus zebra -> Oenothera speciosa,2
Tyria jacobaeae -> Jacobaea vulgaris,2
Tyto alba -> Chrysochloris asiatica,2
Tyto alba -> Gerbilliscus afer,2
Tyto alba poensis -> Chrysochloris asiatica,2
Tyto alba poensis -> Gerbilliscus afer,2
Upupa epops -> Scolopendra cingulata,2
Uresiphita reversalis -> Lupinus ocalensis,2
Urile penicillatus -> Gibbonsia metzi,2
Urocissa erythroryncha -> Duttaphrynus melanostictus,2
Urocissa erythroryncha -> Oligodon taeniatus,2
Urocissa erythroryncha magnirostris -> Duttaphrynus melanostictus,2
Urocissa erythroryncha magnirostris -> Oligodon taeniatus,2
Urocolius indicus -> Ficus burkei,2
Urocolius indicus -> Ficus sur,2
Urocolius indicus transvaalensis -> Ficus sur,2
Uroleucon -> Bidens pilosa,2
Ursus americanus -> Diospyros virginiana,2
Ursus americanus -> Odocoileus hemionus columbianus,2
Urticina columbiana -> Mola mola,2
Usta terpsichore -> Ozoroa obovata obovata,2
Utetheisa pulchella -> Senecio tamoides,2
Valgus canaliculatus -> Diospyros virginiana,2
Vanessa atalanta -> Achillea millefolium,2
Vanessa atalanta -> Prunus virginiana,2
Vanessa cardui -> Berkheya bipinnatifida,2
Vanessa cardui -> Cirsium arvense,2
Vanessa cardui -> Lamium amplexicaule,2
Vanessa cardui -> Solenostemma oleifolium,2
Vanessa cardui -> Tetraselago natalensis,2
Varanus niloticus -> Alopochen aegyptiaca,2
Vespa crabro -> Promachus hinei,2
Vespula -> Nadata gibbosa,2
Vespula atropilosa -> Prunus americana,2
Vespula flavopilosa -> Baeolophus bicolor,2
Vespula germanica -> Carduelis carduelis,2
Vespula germanica -> Mimas tiliae,2
Vespula germanica -> Oedipoda caerulescens,2
Vespula germanica -> Podarcis muralis,2
Vespula germanica -> Procambarus clarkii,2
Vespula germanica -> Tarentola mauritanica,2
Vespula germanica -> Utetheisa pulchella,2
Vespula maculifrons -> Didelphis virginiana,2
Vespula maculifrons -> Neotibicen lyricen engelhardti,2
Vespula pensylvanica -> Apis mellifera,2
Vespula pensylvanica -> Rattus rattus,2
Vespula squamosa -> Schizura ipomaeae,2
Vipera aspis -> Parus major,2
Vipera aspis -> Podarcis muralis,2
Vipera aspis francisciredi -> Parus major,2
Vipera aspis francisciredi -> Podarcis muralis,2
Vulpes vulpes -> Lepus timidus,2
Vulpes vulpes -> Meleagris gallopavo,2
Vulpes vulpes -> Sciurus carolinensis,2
Vulpes vulpes -> Sciurus niger,2
Vulpes vulpes -> Talpa europaea,2
Vulpes vulpes -> Tamias striatus,2
Vulpes vulpes crucigera -> Talpa europaea,2
Xanthocephalus xanthocephalus -> Sympetrum corruptum,2
Xenochrophis trianguligerus -> Polypedates leucomystax,2
Xenoglossa pruinosa -> Trifolium pratense,2
Xylena exsoleta -> Spartium junceum,2
Xylocopa -> Acanthus mollis,2
Xylocopa flavicollis -> Ozoroa obovata obovata,2
Xylocopa nigrita -> Crotalaria capensis,2
Xylocopa tabaniformis -> Salvia mexicana,2
Xylocopa tabaniformis azteca -> Salvia mexicana,2
Zadontomerus -> Geranium maculatum,2
Zalophus californianus -> Octopus bimaculoides,2
Zalophus californianus -> Oncorhynchus,2
Zapornia flavirostra -> Hyperolius marmoratus verrucosus,2
Zaprionus indianus -> Passiflora incarnata,2
Zelus longipes -> Plecia nearctica,2
Zelus longipes -> Toxomerus marginatus,2
Zelus luridus -> Vostox brunneipennis,2
Zerenopsis lepida -> Stangeria eriopus,2
Zizeeria knysna -> Euphorbia graminea,2
Zizeeria knysna -> Indigofera spicata,2
Zizeeria knysna -> Polycarpon tetraphyllum,2
Zizeeria knysna knysna -> Indigofera spicata,2
Zizeeria knysna knysna -> Polycarpon tetraphyllum,2
Zodarion rubidum -> Tetramorium immigrans,2
Zonocerus elegans -> Solanum campylacanthum,2
Zonocerus elegans elegans -> Solanum campylacanthum,2
Zonotrichia albicollis -> Rhus typhina,2
Zoropsis spinimana -> Phlogophora meticulosa,2
Zosterops virens -> Ficus burkei,2
Zosterops virens -> Trema orientale,2
Zosterops virens virens -> Ficus burkei,2
Zosterops virens virens -> Trema orientale,2
Zygaena filipendulae -> Cirsium arvense,2
Zygiella x-notata -> Polistes dominula,2
Abantis paradisea -> Bridelia micrantha,2
Abisares viridipennis -> Rhoicissus tomentosa,2
Acalitus mallyi -> Vangueria infausta infausta,2
Acanthacris ruficornis -> Halcyon albiventris albiventris,2
Accipiter nisus -> Columba livia domestica,2
Accipiter nisus -> Passer domesticus,2
Accipiter nisus -> Streptopelia decaocto,2
Accipiter nisus nisus -> Streptopelia decaocto,2
Accipiter striatus -> Dryobates pubescens,2
Aceria camdeboo -> Celtis africana,2
Aceria lantanae -> Lantana camara,2
Aceria negundi -> Acer negundo,2
Aceria theospyri -> Diospyros virginiana,2
Acridotheres tristis -> Chalcides ocellatus,2
Acronyctodes cautama -> Buddleja cordata,2
Aculus minutissimus -> Acer rubrum,2
Adejeania vexatrix -> Ericameria nauseosa,2
Adejeania vexatrix -> Rudbeckia laciniata,2
Aerophilus nigripes -> Ericameria nauseosa,2
Aerospiza tachiro -> Crinifer concolor,2
Aethiopocassis vigintimaculata -> Thunbergia atriplicifolia,2
Afrogegenes -> Chromolaena odorata,2
Afrogegenes -> Lasiosiphon calocephalus,2
Afromurzinia lutescens -> Tithonia rotundifolia,2
Afrorhytida kraussi -> Afrorhytida kraussi kraussi,2
Agapostemon virescens -> Cichorium intybus,2
Agelaius phoeniceus -> Anax junius,2
Agelaius phoeniceus -> Trachemys scripta,2
Agelanthus subulatus -> Pterocarpus angolensis,2
Agelanthus subulatus -> Pterocarpus rotundifolius rotundifolius,2
Agelenopsis -> Actias luna,2
Agelenopsis -> Lycorma delicatula,2
Agkistrodon contortrix -> Glaucomys volans,2
Agkistrodon contortrix -> Storeria occipitomaculata,2
Agonoscelis versicoloratus -> Leonotis ocymifolia,2
Agrilus planipennis -> Fraxinus americana,2
Agromyza vockerothi -> Rubus phoenicolasius,2
Alligator mississippiensis -> Apalone ferox,2
Alligator mississippiensis -> Chelydra serpentina,2
Alligator mississippiensis -> Fulica americana,2
Alligator mississippiensis -> Lepisosteus platyrhincus,2
Alligator mississippiensis -> Odocoileus virginianus,2
Alligator mississippiensis -> Pterygoplichthys,2
Alligator mississippiensis -> Spatula discors,2
Allodus podophylli -> Podophyllum peltatum,2
Allograpta obliqua -> Capsella bursa-pastoris,2
Amauris albimaculata -> Volkameria glabra,2
Amauris albimaculata albimaculata -> Volkameria glabra,2
Amblyomma hebraeum -> Tragelaphus strepsiceros strepsiceros,2
Amblyomma nuttalli -> Kinixys zombensis zombensis,2
Amblyospiza albifrons -> Trema orientale,2
Amblyospiza albifrons woltersi -> Trema orientale,2
Amphibolips quercuspomiformis -> Quercus agrifolia,2
Amyciaea forticeps -> Oecophylla smaragdina,2
Anartia jatrophae -> Bacopa monnieri,2
Anax junius -> Erythemis simplicicollis,2
Anaxyrus boreas -> Pleocoma australis,2
Anaxyrus boreas halophilus -> Pleocoma australis,2
Andrena -> Asimina triloba,2
Andrena bicolor -> Prunus cerasifera,2
Andrenosoma hesperium -> Apis mellifera,2
Andropadus importunus -> Ficus burtt-davyi,2
Andropadus importunus importunus -> Ficus burtt-davyi,2
Anguilla anguilla -> Egretta garzetta,2
Anguilla anguilla -> Larus michahellis,2
Anhinga anhinga -> Dorosoma cepedianum,2
Anhinga anhinga -> Lepomis macrochirus,2
Anhinga melanogaster -> Mystus mysticetus,2
Anhinga novaehollandiae -> Cirripectes hutchinsi,2
Anhinga novaehollandiae -> Perca fluviatilis,2
Anolis carolinensis -> Erythemis simplicicollis,2
Anolis sagrei -> Erythemis simplicicollis,2
Anolis sagrei -> Hemidactylus mabouia,2
Anoplolepis steingroeveri -> Microhodotermes viator,2
Anoplolepis steingroeveri -> Pseudaspis cana,2
Anthene amarah -> Catharanthus roseus,2
Anthene amarah -> Justicia flava,2
Anthene amarah amarah -> Catharanthus roseus,2
Anthene amarah amarah -> Justicia flava,2
Anthocharis cardamines -> Cardamine pratensis,2
Anthopleura artemisia -> Hemigrapsus oregonensis,2
Anthopleura elegantissima -> Hemigrapsus nudus,2
Anthopleura elegantissima -> Velella velella,2
Anthopleura sola -> Romaleon antennarium,2
Anthus cinnamomeus -> Basiothia medea,2
Anthus pratensis -> Ischnura elegans,2
Anurida maritima -> Megalorchestia californiana,2
Aphis -> Ipomoea,2
Aphis nerii -> Araujia sericifera,2
Aphis nerii -> Asclepias syriaca,2
Aphis nerii -> Gomphocarpus physocarpus,2
Aphis nerii -> Pachycarpus concolor arenicola,2
Apiomerus californicus -> Apis mellifera,2
Apis cerana -> Sphagneticola trilobata,2
Apis florea -> Antigonon leptopus,2
Apis mellifera -> Ageratina havanensis,2
Apis mellifera -> Anchusa officinalis,2
Apis mellifera -> Apiomerus californicus,2
Apis mellifera -> Asclepias fascicularis,2
Apis mellifera -> Asclepias tuberosa,2
Apis mellifera -> Baccharis pilularis,2
Apis mellifera -> Cakile maritima,2
Apis mellifera -> Cirsium arvense,2
Apis mellifera -> Cirsium horridulum,2
Apis mellifera -> Datura wrightii,2
Apis mellifera -> Eriogonum fasciculatum,2
Apis mellifera -> Ficus sur,2
Apis mellifera -> Hydrophyllum fendleri,2
Apis mellifera -> Jacobaea vulgaris,2
Apis mellifera -> Lonicera maackii,2
Apis mellifera -> Ochna pulchra,2
Apis mellifera -> Ozoroa obovata obovata,2
Apis mellifera -> Paspalum notatum,2
Apis mellifera -> Rubus odoratus,2
Apis mellifera -> Salvia mellifera,2
Apis mellifera -> Satureja montana,2
Apis mellifera -> Senecio deltoideus,2
Apis mellifera -> Taraxacum officinale,2
Apis mellifera -> Toxicodendron pubescens,2
Apis mellifera -> Trichostema lanceolatum,2
Apis mellifera -> Trifolium repens,2
Apis mellifera -> Turnera subulata,2
Apis mellifera -> Viguiera dentata,2
Apis mellifera scutellata -> Ochna pulchra,2
Apis mellifera scutellata -> Ozoroa obovata obovata,2
Apis mellifera scutellata -> Senecio deltoideus,2
Appias epaphia -> Justicia flava,2
Appias epaphia contracta -> Justicia flava,2
Aquarius remigis -> Vespula alascensis,2
Aquarius remigis -> Vespula pensylvanica,2
Aramus guarauna -> Corbicula fluminea,2
Araneus detrimentosus -> Microtheca ochroloma,2
Araneus diadematus -> Camptogramma bilineata,2
Araneus diadematus -> Harmonia axyridis,2
Araneus diadematus -> Helophilus pendulus,2
Archilochus colubris -> Impatiens capensis,2
Ardea alba -> Ameiurus natalis,2
Ardea alba -> Microtus californicus,2
Ardea alba -> Opheodrys aestivus,2
Ardea alba -> Pomoxis nigromaculatus,2
Ardea alba -> Rutilus rutilus,2
Ardea alba -> Sceloporus occidentalis,2
Ardea brachyrhyncha -> Hylambates maculatus,2
Ardea cinerea -> Anguilla anguilla,2
Ardea cinerea -> Clarias gariepinus,2
Ardea cinerea -> Cyprininae,2
Ardea cinerea -> Emberiza schoeniclus,2
Ardea cinerea -> Esox lucius,2
Ardea cinerea -> Natrix tessellata,2
Ardea cinerea -> Rana temporaria,2
Ardea cinerea -> Xenopus laevis,2
Ardea cinerea -> Xenopus muelleri,2
Ardea cinerea cinerea -> Clarias gariepinus,2
Ardea cinerea cinerea -> Xenopus laevis,2
Ardea cocoi -> Pterygoplichthys ambrosettii,2
Ardea goliath -> Clarias gariepinus,2
Ardea herodias -> Ambystoma mavortium nebulosum,2
Ardea herodias -> Ameiurus natalis,2
Ardea herodias -> Amphiuma,2
Ardea herodias -> Anguilla rostrata,2
Ardea herodias -> Anoplarchus purpurescens,2
Ardea herodias -> Apalone spinifera,2
Ardea herodias -> Apodichthys flavidus,2
Ardea herodias -> Campostoma oligolepis,2
Ardea herodias -> Cebidichthys violaceus,2
Ardea herodias -> Cyprinus carpio,2
Ardea herodias -> Enophrys bison,2
Ardea herodias -> Erimyzon sucetta,2
Ardea herodias -> Lepomis,2
Ardea herodias -> Lepomis gibbosus,2
Ardea herodias -> Lepomis macrochirus,2
Ardea herodias -> Lepomis microlophus,2
Ardea herodias -> Leptocottus armatus,2
Ardea herodias -> Liparis greeni,2
Ardea herodias -> Lithobates catesbeianus,2
Ardea herodias -> Lumpenus sagitta,2
Ardea herodias -> Megascapheus bottae,2
Ardea herodias -> Myoxocephalus polyacanthocephalus,2
Ardea herodias -> Nerodia sipedon,2
Ardea herodias -> Parophrys vetulus,2
Ardea herodias -> Phanerodon vacca,2
Ardea herodias -> Pholis laeta,2
Ardea herodias -> Pomoxis nigromaculatus,2
Ardea herodias -> Pterygoplichthys,2
Ardea herodias -> Siren lacertina,2
Ardea ibis -> Periplaneta americana,2
Ardea intermedia -> Ophisternon bengalense,2
Ardea melanocephala -> Philothamnus hoplogaster,2
Ardeola ralloides -> Clarias gariepinus,2
Arenaria interpres -> Dreissena bugensis,2
Arenaria interpres -> Limulus polyphemus,2
Arenaria melanocephala -> Emerita analoga,2
Argiope appensa -> Neurothemis ramburii,2
Argiope aurantia -> Erythrodiplax berenice,2
Argiope aurantia -> Lycorma delicatula,2
Argiope bruennichi -> Lixus juncii,2
Argiope lobata -> Aricia cramera,2
Argiope trifasciata -> Apis mellifera,2
Argynnis cybele -> Cirsium vulgare,2
Argynnis hesperis -> Arctium minus,2
Argynnis hesperis hesperis -> Arctium minus,2
Aricia agestis -> Pentaglottis sempervirens,2
Ariolimax buttoni -> Caulorhiza umbonata,2
Arthrophaga myriapodina -> Xystocheir dissecta,2
Asclepias speciosa -> Papilio rutulus,2
Aspidimorpha icterica -> Hewittia malabarica,2
Aspidimorpha puncticosta -> Ipomoea pes-caprae,2
Astragalus cicer -> Bombus appositus,2
Astur cooperii -> Colaptes auratus,2
Astur cooperii -> Colaptes auratus luteus,2
Astur cooperii -> Haemorhous mexicanus,2
Astur cooperii -> Patagioenas fasciata,2
Astur cooperii -> Spatula cyanoptera,2
Astur cooperii -> Streptopelia decaocto,2
Astur cooperii -> Tamias striatus,2
Astur cooperii -> Zenaida macroura,2
Astur gentilis -> Fulica atra,2
Astur gentilis gentilis -> Fulica atra,2
Astur melanoleucus -> Ardea ibis,2
Astur melanoleucus -> Columba livia domestica,2
Astur melanoleucus -> Gallus gallus domesticus,2
Astur melanoleucus melanoleucus -> Columba livia domestica,2
Astur melanoleucus melanoleucus -> Gallus gallus domesticus,2
Atrichiana jenisi -> Scutia myrtina,2
Autographa gamma -> Brassica napus,2
Autographa gamma -> Cirsium spinosissimum,2
Azanus jesous -> Dichrostachys cinerea,2
Badumna longinqua -> Zootermopsis angusticollis,2
Baeoalitriozus diospyri -> Diospyros virginiana,2
Basipta stolida -> Brachylaena discolor,2
Belenois aurota -> Justicia flava,2
Belenois aurota aurota -> Justicia flava,2
Belenois creona -> Cynanchum viminale,2
Belenois creona -> Justicia flava,2
Belenois creona -> Solanum seaforthianum,2
Belenois creona severina -> Chromolaena odorata,2
Belenois creona severina -> Solanum seaforthianum,2
Berenicornis comatus -> Ficus heteropleura,2
Blepharucha zaide -> Passerina rigida,2
Boaedon capensis -> Passer domesticus,2
Boiga irregularis -> Orthonyx temminckii,2
Boisea trivittata -> Leptoglossus occidentalis,2
Bombomyia discoidea -> Tetraselago natalensis,2
Bombus argillaceus -> Vicia grandiflora,2
Bombus bifarius -> Geranium caespitosum,2
Bombus bifarius -> Solidago velutina,2
Bombus citrinus -> Hydrophyllum virginianum,2
Bombus fervidus -> Trifolium pratense,2
Bombus flavifrons -> Carduus nutans,2
Bombus griseocollis -> Asclepias speciosa,2
Bombus griseocollis -> Cirsium vulgare,2
Bombus griseocollis -> Dalea purpurea,2
Bombus griseocollis -> Melilotus albus,2
Bombus griseocollis -> Teucrium canadense,2
Bombus hortorum -> Prunus cerasifera,2
Bombus huntii -> Anchusa officinalis,2
Bombus huntii -> Ericameria nauseosa,2
Bombus huntii -> Oreocarya virgata,2
Bombus huntii -> Physocarpus monogynus,2
Bombus hypnorum -> Campanula poscharskyana,2
Bombus hypnorum -> Cirsium arvense,2
Bombus hypnorum -> Crataegus monogyna,2
Bombus impatiens -> Berberis thunbergii,2
Bombus impatiens -> Eutrochium maculatum,2
Bombus impatiens -> Melilotus officinalis,2
Bombus insularis -> Penstemon virens,2
Bombus kirbiellus -> Castilleja occidentalis,2
Bombus lapidarius -> Centaurea nigra,2
