chain,len
Pandion haliaetus -> Pomoxis nigromaculatus,2
Pandion haliaetus carolinensis -> Lepomis macrochirus,2
Panthera leo -> Connochaetes taurinus mearnsi,2
Panthera leo -> Hippotragus niger niger,2
Panthera leo -> Syncerus caffer caffer,2
Panthera leo melanochaita -> Connochaetes taurinus mearnsi,2
Panthera leo melanochaita -> Hippotragus niger niger,2
Panthera leo melanochaita -> Syncerus caffer caffer,2
Pantherophis alleghaniensis -> Sylvilagus floridanus,2
Pantherophis spiloides -> Hirundo rustica,2
Pantherophis spiloides -> Strix varia,2
Papilio dardanus -> Asystasia intrusa,2
Papilio dardanus cenea -> Asystasia intrusa,2
Papilio demodocus -> Catharanthus roseus,2
Papilio demodocus -> Glandularia aristigera,2
Papilio demodocus -> Pavetta cataractarum,2
Papilio demodocus -> Vepris lanceolata,2
Papilio demodocus demodocus -> Catharanthus roseus,2
Papilio demodocus demodocus -> Glandularia aristigera,2
Papilio demodocus demodocus -> Pavetta cataractarum,2
Papilio demodocus demodocus -> Vepris lanceolata,2
Papilio glaucus -> Eutrochium fistulosum,2
Papio ursinus -> Ficus bussei,2
Papio ursinus -> Sporobolus pyramidalis,2
Papio ursinus griseipes -> Ficus bussei,2
Papio ursinus griseipes -> Sporobolus pyramidalis,2
Parapoderus submarginatus -> Syzygium cordatum cordatum,2
Passer domesticus -> Magicicada cassinii,2
Passer domesticus -> Mantis religiosa,2
Pelopidas thrax -> Stachytarpheta jamaicensis,2
Peucetia viridans -> Apis mellifera,2
Peucetia viridans -> Bombus impatiens,2
Peucetia viridans -> Condylostylus mundus,2
Peucetia viridans -> Dione vanillae,2
Peucetia viridans -> Vespula squamosa,2
Phalacrocorax carbo -> Anguilla anguilla,2
Phalacrocorax carbo -> Esox lucius,2
Phalacrocorax carbo -> Rutilus rutilus,2
Phalacrocorax carbo -> Silurus glanis,2
Phalanta eurytis -> Tetraselago natalensis,2
Pheidole megacephala -> Hemidactylus mabouia,2
Pheidole megacephala -> Hyperolius pusillus,2
Pheidole megacephala -> Platypleura argentata,2
Pheidole pallidula -> Gryllus bimaculatus,2
Phidippus audax -> Acronicta interrupta,2
Phidippus audax -> Anaea andria,2
Phidippus audax -> Malacosoma disstria,2
Phidippus audax -> Pachydiplax longipennis,2
Phidippus audax -> Stomoxys calcitrans,2
Phidippus clarus -> Toxomerus marginatus,2
Phidippus putnami -> Pachydiplax longipennis,2
Philanthus -> Distephanus angulifolius,2
Phoca vitulina -> Cymatogaster aggregata,2
Phoca vitulina -> Oncorhynchus gorbuscha,2
Phoca vitulina richardii -> Cymatogaster aggregata,2
Pholcus phalangioides -> Forficula dentata,2
Pholcus phalangioides -> Tegenaria domestica,2
Phoradendron leucarpum -> Diospyros virginiana,2
Phylloporia amplectens -> Asimina parviflora,2
Phylloporia amplectens -> Asimina reticulata,2
Phyllosticta asiminae -> Asimina angustifolia,2
Phyllosticta asiminae -> Asimina obovata,2
Phyllosticta asiminae -> Asimina parviflora,2
Phyllosticta asiminae -> Asimina triloba,2
Phyllosticta asiminae -> Asimina × piedmontana,2
Phytomia erratica -> Waltheria indica,2
Pica hudsonia -> Columba livia domestica,2
Pica hudsonia -> Cornus sericea,2
Pica hudsonia -> Rattus norvegicus,2
Pica hudsonia -> Tamiasciurus hudsonicus,2
Pica pica -> Rattus norvegicus,2
Pieris rapae -> Cirsium arvense,2
Pieris rapae -> Dittrichia graveolens,2
Pieris rapae -> Taraxacum officinale,2
Piranga olivacea -> Acanthocephala terminalis,2
Piranga olivacea -> Vespa crabro,2
Piranga olivacea -> Vespula maculifrons,2
Pisaster ochraceus -> Cancer productus,2
Pisaster ochraceus -> Mytilus californianus,2
Pisaster ochraceus -> Strongylocentrotus purpuratus,2
Plecia nearctica -> Asimina angustifolia,2
Ploceus cucullatus -> Ficus burkei,2
Ploceus cucullatus spilonotus -> Ficus burkei,2
Podiceps cristatus -> Pelophylax perezi,2
Podiceps cristatus -> Perca fluviatilis,2
Podiceps cristatus -> Silurus glanis,2
Podilymbus podiceps -> Ameiurus nebulosus,2
Podilymbus podiceps -> Lepomis,2
Podilymbus podiceps -> Lithobates catesbeianus,2
Podilymbus podiceps -> Misgurnus anguillicaudatus,2
Podilymbus podiceps -> Perca flavescens,2
Podilymbus podiceps -> Procambarus clarkii,2
Poecile carolinensis -> Diospyros virginiana,2
Pogoniulus bilineatus -> Trema orientale,2
Pogoniulus bilineatus bilineatus -> Trema orientale,2
Poicephalus meyeri -> Ficus bussei,2
Polistes dominula -> Cirsium arvense,2
Polistes major -> Dione vanillae,2
Polistes metricus -> Malacosoma disstria,2
Procyon lotor -> Diospyros virginiana,2
Progne subis -> Danaus plexippus,2
Promachus hinei -> Erythemis simplicicollis,2
Promachus hinei -> Phyciodes tharos,2
Promachus rufipes -> Vespula,2
Protogoniomorpha nebulosa -> Croton pseudopulchellus,2
Pseudanaphaeis gidica -> Justicia flava,2
Pseudanaphaeis gidica abyssinica -> Justicia flava,2
Pseudaulacaspis cockerelli -> Asimina parviflora,2
Pseudocercospora fuliginosa -> Diospyros virginiana,2
Pycnonotus barbatus -> Atrichiana placida,2
Pycnonotus barbatus -> Citharexylum spinosum,2
Pycnonotus barbatus -> Ficus burkei,2
Pycnonotus barbatus -> Ficus sycomorus sycomorus,2
Pycnonotus barbatus -> Filicium decipiens,2
Pycnonotus barbatus -> Scutia myrtina,2
Pycnonotus barbatus -> Zonocerus elegans elegans,2
Pycnonotus barbatus layardi -> Atrichiana placida,2
Pycnonotus barbatus layardi -> Citharexylum spinosum,2
Pycnonotus barbatus layardi -> Ficus burkei,2
Pycnonotus barbatus layardi -> Ficus sycomorus sycomorus,2
Pycnonotus barbatus layardi -> Filicium decipiens,2
Pycnonotus barbatus layardi -> Scutia myrtina,2
Pycnonotus barbatus layardi -> Zonocerus elegans elegans,2
Quiscalus quiscula -> Cotinis nitida,2
Quiscalus quiscula -> Lithobates pipiens,2
Quiscalus quiscula -> Passer domesticus,2
Rhagonycha fulva -> Armeria maritima,2
Rhagonycha fulva -> Cirsium arvense,2
Rhipidura leucophrys -> Eristalis tenax,2
Rynchops niger -> Atherinops affinis,2
Salmo trutta -> Cottus gobio,2
Sciurus carolinensis -> Callicarpa americana,2
Sciurus carolinensis -> Coprinopsis lagopus,2
Sciurus carolinensis -> Odocoileus virginianus,2
Sciurus carolinensis -> Taraxacum,2
Sciurus vulgaris -> Juglans regia,2
Sciurus vulgaris -> Prunus amygdalus,2
Sevenia boisduvali -> Sclerocroton integerrimus,2
Sevenia boisduvali boisduvali -> Sclerocroton integerrimus,2
Sialia sialis -> Celastrus orbiculatus,2
Sialia sialis -> Rhus copallinum,2
Sialia sialis -> Rhus typhina,2
Sialia sialis -> Smilax walteri,2
Sigmodon hispidus -> Callicarpa americana,2
Sitta carolinensis -> Vanessa atalanta,2
Somateria mollissima -> Carcinus maenas,2
Somateria mollissima -> Echinus esculentus,2
Sphaerocoris testudogrisea -> Blepharis sericea,2
Sphaerocoris testudogrisea -> Gomphocarpus physocarpus,2
Sphaerocoris testudogrisea -> Ocimum gratissimum gratissimum,2
Sphyrapicus varius -> Asimina triloba,2
Sphyrapicus varius -> Diospyros virginiana,2
Spinus psaltria -> Cichorium intybus,2
Spinus psaltria -> Lactuca serriola,2
Spinus psaltria -> Madia elegans,2
Spinus tristis tristis -> Tamiasciurus hudsonicus,2
Stactolaema leucotis -> Ficus burkei,2
Stactolaema leucotis -> Ficus burtt-davyi,2
Stactolaema leucotis -> Ficus lutea,2
Stactolaema leucotis leucotis -> Ficus burkei,2
Stactolaema leucotis leucotis -> Ficus burtt-davyi,2
Stactolaema leucotis leucotis -> Ficus lutea,2
Stactolaema whytii -> Diospyros lycioides sericea,2
Stactolaema whytii -> Ficus burkei,2
Stactolaema whytii -> Ficus sur,2
Stactolaema whytii -> Filicium decipiens,2
Stactolaema whytii -> Pyracantha angustifolia,2
Stephenia natalica -> Tetraselago natalensis,2
Sterna hirundo -> Emerita talpoida,2
Sterna hirundo -> Salariinae,2
Sterna hirundo -> Syngnathus fuscus,2
Strangalia luteicornis -> Actaea racemosa,2
Strix varia -> Tamiasciurus hudsonicus,2
Strix varia -> Thamnophis sirtalis concinnus,2
Strymon melinus -> Ericameria nauseosa,2
Sturnus vulgaris -> Podarcis muralis,2
Sus scrofa -> Juglans regia,2
Syzygium cordatum -> Parapoderus submarginatus,2
Tagiades flesus -> Malvastrum coromandelianum,2
Tamiasciurus hudsonicus -> Acer saccharinum,2
Tamiasciurus hudsonicus -> Juglans nigra,2
Tamiasciurus hudsonicus -> Turdus migratorius,2
Tarentola mauritanica -> Earias insulana,2
Tarentola mauritanica -> Periplaneta americana,2
Telchinia serena -> Chromolaena odorata,2
Telchinia serena -> Mikania natalensis,2
Telchinia serena -> Senecio polyanthemoides,2
Telchinia serena -> Sida cordifolia cordifolia,2
Telchinia serena -> Tridax procumbens,2
Telchinia serena -> Waltheria indica,2
Tenodera angustipennis -> Bombus impatiens,2
Tetramorium immigrans -> Forficula dentata,2
Tetramorium immigrans -> Hylocichla mustelina,2
Tetramorium immigrans -> Porcellio scaber,2
Tetramorium immigrans -> Taraxacum officinale,2
Tetramorium immigrans -> Vespula maculifrons,2
Tetraopes tetrophthalmus -> Asclepias syriaca,2
Thamnophis sirtalis -> Anaxyrus americanus,2
Thamnophis sirtalis -> Anaxyrus americanus americanus,2
Thamnophis sirtalis -> Lithobates palustris,2
Thamnophis sirtalis -> Lithobates sylvaticus,2
Thamnophis sirtalis sirtalis -> Anaxyrus americanus americanus,2
Thamnophis sirtalis sirtalis -> Lithobates sylvaticus,2
Thomisus kalaharinus -> Apis mellifera scutellata,2
Thomisus stenningi -> Apis mellifera scutellata,2
Toxomerus geminatus -> Actaea racemosa,2
Toxomerus marginatus -> Anemone berlandieri,2
Toxomerus marginatus -> Capsella bursa-pastoris,2
Toxomerus marginatus -> Cichorium intybus,2
Toxomerus marginatus -> Commelina erecta,2
Toxomerus marginatus -> Convolvulus arvensis,2
Toxomerus marginatus -> Plantago lanceolata,2
Toxomerus marginatus -> Rudbeckia hirta,2
Toxomerus marginatus -> Taraxacum officinale,2
Toxomerus marginatus -> Verbesina encelioides,2
Toxophora coeruleiventris -> Ozoroa obovata obovata,2
Trachyphonus vaillantii -> Ficus burkei,2
Trachyphonus vaillantii -> Ficus sur,2
Trachyphonus vaillantii -> Phymateus viridipes,2
Trachyphonus vaillantii vaillantii -> Ficus burkei,2
Tragelaphus strepsiceros -> Sclerocroton integerrimus,2
Tragelaphus strepsiceros -> Ziziphus mucronata,2
Tragelaphus strepsiceros strepsiceros -> Sclerocroton integerrimus,2
Tragelaphus strepsiceros strepsiceros -> Ziziphus mucronata,2
Treron calvus -> Ficus bussei,2
Treron calvus -> Ficus sycomorus sycomorus,2
Treron calvus delalandii -> Ficus sycomorus sycomorus,2
Trichodes ornatus -> Achillea millefolium,2
Trichodes ornatus -> Calochortus excavatus,2
Trichodes ornatus -> Eriogonum ovalifolium purpureum,2
Trichodes ornatus -> Rubus deliciosus,2
Trichonephila clavata -> Apis mellifera,2
Trichonephila clavata -> Vespula maculifrons,2
Trigonoceps occipitalis -> Panthera leo melanochaita,2
Trinectes maculatus -> Leucophaeus atricilla,2
Tringa melanoleuca -> Gasterosteus aculeatus,2
Tringa semipalmata -> Emerita analoga,2
Tringa semipalmata inornata -> Emerita analoga,2
Triplofusus giganteus -> Busycon carica,2
Turdus migratorius -> Ilex vomitoria,2
Turdus migratorius -> Mantis religiosa,2
Turdus migratorius -> Prunus virginiana,2
Turdus migratorius -> Rhamnus cathartica,2
Typocerus zebra -> Ceanothus americanus,2
Typocerus zebra -> Marshallia caespitosa,2
Typocerus zebra -> Oenothera speciosa,2
Tyria jacobaeae -> Jacobaea vulgaris,2
Urile penicillatus -> Gibbonsia metzi,2
Urocolius indicus -> Ficus burkei,2
Urocolius indicus -> Ficus sur,2
Urocolius indicus transvaalensis -> Ficus sur,2
Ursus americanus -> Diospyros virginiana,2
Ursus americanus -> Odocoileus hemionus columbianus,2
Usta terpsichore -> Ozoroa obovata obovata,2
Utetheisa pulchella -> Senecio tamoides,2
Valgus canaliculatus -> Diospyros virginiana,2
Vanessa atalanta -> Achillea millefolium,2
Vanessa atalanta -> Prunus virginiana,2
Vanessa cardui -> Berkheya bipinnatifida,2
Vanessa cardui -> Cirsium arvense,2
Vanessa cardui -> Lamium amplexicaule,2
Vanessa cardui -> Solenostemma oleifolium,2
Vanessa cardui -> Tetraselago natalensis,2
Vespa crabro -> Promachus hinei,2
Vespula -> Nadata gibbosa,2
Vespula germanica -> Carduelis carduelis,2
Vespula germanica -> Mimas tiliae,2
Vespula germanica -> Oedipoda caerulescens,2
Vespula germanica -> Podarcis muralis,2
Vespula germanica -> Procambarus clarkii,2
Vespula germanica -> Tarentola mauritanica,2
Vespula germanica -> Utetheisa pulchella,2
Vespula maculifrons -> Didelphis virginiana,2
Vespula maculifrons -> Neotibicen lyricen engelhardti,2
Vespula pensylvanica -> Apis mellifera,2
Vespula pensylvanica -> Rattus rattus,2
Vespula squamosa -> Schizura ipomaeae,2
Vipera aspis -> Parus major,2
Vipera aspis -> Podarcis muralis,2
Vipera aspis francisciredi -> Parus major,2
Vipera aspis francisciredi -> Podarcis muralis,2
Vulpes vulpes -> Lepus timidus,2
Vulpes vulpes -> Meleagris gallopavo,2
Vulpes vulpes -> Sciurus carolinensis,2
Vulpes vulpes -> Sciurus niger,2
Vulpes vulpes -> Talpa europaea,2
Vulpes vulpes -> Tamias striatus,2
Vulpes vulpes crucigera -> Talpa europaea,2
Xylocopa flavicollis -> Ozoroa obovata obovata,2
Zalophus californianus -> Octopus bimaculoides,2
Zalophus californianus -> Oncorhynchus,2
Zaprionus indianus -> Passiflora incarnata,2
Zelus longipes -> Plecia nearctica,2
Zelus longipes -> Toxomerus marginatus,2
Zodarion rubidum -> Tetramorium immigrans,2
Zonocerus elegans -> Solanum campylacanthum,2
Zonocerus elegans elegans -> Solanum campylacanthum,2
Zonotrichia albicollis -> Rhus typhina,2
Zosterops virens -> Ficus burkei,2
Zosterops virens -> Trema orientale,2
Zosterops virens virens -> Ficus burkei,2
Zosterops virens virens -> Trema orientale,2
Zygaena filipendulae -> Cirsium arvense,2
Zygiella x-notata -> Polistes dominula,2
